Anio,NroMes,ubigeo,Departamento,Provincia,Distrito,Sexo,Etapa,Diagnostico,Atendidos,Atenciones
2017,2,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,M,12 - 14,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,2,4
2017,2,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,M,15 - 17,TRASTORNO DEPRESIVO,0,2
2017,2,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,M,40 - 59,TRASTORNO DEPRESIVO,1,4
2017,2,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,M,60 - 79,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,1
2017,2,140203,LAMBAYEQUE,FERRE�AFE,INCAHUASI,F,80  +,TRASTORNO DEPRESIVO,0,1
2017,2,140203,LAMBAYEQUE,FERRE�AFE,INCAHUASI,M,60 - 79,TRASTORNO CONSUMO DE ALCOHOL,0,1
2017,2,140205,LAMBAYEQUE,FERRE�AFE,PITIPO,F,30 - 39,TRASTORNO DEPRESIVO,1,2
2017,2,140205,LAMBAYEQUE,FERRE�AFE,PITIPO,F,40 - 59,TRASTORNO DEPRESIVO,1,2
2017,2,140205,LAMBAYEQUE,FERRE�AFE,PITIPO,M,1 - 4,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),1,3
2017,2,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,F,30 - 39,ANSIEDAD,14,15
2017,2,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,< 1,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,1
2017,2,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,15 - 17,TRASTORNO DEPRESIVO,0,1
2017,2,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,18 - 24,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,3,8
2017,2,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,25 - 29,TRASTORNO CONSUMO DE OTRAS DROGAS,1,1
2017,2,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,60 - 79,ANSIEDAD,2,4
2017,2,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,10 - 11,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,2
2017,2,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,F,30 - 39,TRASTORNO DEPRESIVO,1,1
2017,2,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,M,10 - 11,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),4,6
2017,1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,30 - 39,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,2
2017,1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,40 - 59,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,2,2
2017,1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,60 - 79,ANSIEDAD,3,4
2017,1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,40 - 59,TRASTORNO DEPRESIVO,5,6
2017,1,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,15 - 17,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),1,1
2017,1,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,15 - 17,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,3,3
2017,1,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,18 - 24,TRASTORNO CONSUMO DE ALCOHOL,1,1
2017,1,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,25 - 29,TRASTORNO DEPRESIVO,3,5
2017,1,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,40 - 59,SINDROME Y/O TRASTORNO PSICOTICO,1,1
2017,1,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,5 - 9,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),5,6
2017,1,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,60 - 79,ANSIEDAD,1,4
2017,1,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,60 - 79,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,2,4
2017,1,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,M,12 - 14,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),1,1
2017,1,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,M,18 - 24,ANSIEDAD,3,4
2017,1,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,M,18 - 24,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,2,2
2017,1,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,M,40 - 59,TRASTORNO DEPRESIVO,3,3
2017,1,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,15 - 17,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,6,9
2017,1,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,25 - 29,TRASTORNO DEPRESIVO,3,4
2017,1,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,60 - 79,ANSIEDAD,3,3
2017,1,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,60 - 79,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,1
2017,1,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,M,18 - 24,ANSIEDAD,1,1
2017,1,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,M,18 - 24,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,2,2
2017,1,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,M,40 - 59,TRASTORNO DEPRESIVO,1,1
2017,1,140201,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,F,12 - 14,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,1
2017,1,140201,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,M,60 - 79,TRASTORNO CONSUMO DE ALCOHOL,2,5
2017,1,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,F,10 - 11,TRASTORNO DEPRESIVO,0,1
2017,1,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,F,25 - 29,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,12,14
2017,1,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,M,15 - 17,TRASTORNO CONSUMO DE ALCOHOL,0,1
2017,1,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,M,25 - 29,TRASTORNO DEPRESIVO,1,1
2017,1,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,M,5 - 9,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,17,20
2017,1,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,M,80  +,TRASTORNO DEPRESIVO,0,1
2017,1,140203,LAMBAYEQUE,FERRE�AFE,INCAHUASI,M,40 - 59,ANSIEDAD,1,1
2017,1,140205,LAMBAYEQUE,FERRE�AFE,PITIPO,F,60 - 79,ANSIEDAD,2,3
2017,1,140205,LAMBAYEQUE,FERRE�AFE,PITIPO,M,5 - 9,ANSIEDAD,1,1
2017,1,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,F,18 - 24,TRASTORNO CONSUMO DE ALCOHOL,1,1
2017,1,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,F,25 - 29,TRASTORNO DEPRESIVO,1,1
2017,1,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,F,5 - 9,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),7,8
2017,1,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,F,60 - 79,ANSIEDAD,4,4
2017,1,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,M,12 - 14,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),4,4
2017,1,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,M,18 - 24,ANSIEDAD,1,1
2017,2,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,12 - 14,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),1,1
2017,2,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,18 - 24,ANSIEDAD,1,4
2017,2,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,40 - 59,TRASTORNO DEPRESIVO,0,1
2017,2,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,15 - 17,ANSIEDAD,1,1
2017,2,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,15 - 17,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,3,5
2017,2,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,18 - 24,ANSIEDAD,5,17
2017,2,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,30 - 39,TRASTORNO DEPRESIVO,3,6
2017,2,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,40 - 59,TRASTORNO DEPRESIVO,9,15
2017,2,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,M,12 - 14,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,2,2
2017,2,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,M,15 - 17,TRASTORNO CONSUMO DE OTRAS DROGAS,0,1
2017,2,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,M,18 - 24,TRASTORNO CONSUMO DE OTRAS DROGAS,1,1
2017,2,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,M,5 - 9,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,6,14
2017,2,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,15 - 17,ANSIEDAD,1,2
2017,2,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,15 - 17,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,2,2
2017,2,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,18 - 24,ANSIEDAD,2,2
2017,2,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,40 - 59,TRASTORNO DEPRESIVO,4,6
2017,2,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,M,30 - 39,TRASTORNO DEPRESIVO,2,2
2017,2,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,M,5 - 9,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,2,4
2017,2,140201,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,F,1 - 4,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,1
2017,2,140201,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,M,40 - 59,TRASTORNO CONSUMO DE ALCOHOL,4,9
2017,2,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,F,10 - 11,ANSIEDAD,1,1
2017,2,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,F,12 - 14,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,4
2017,2,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,M,12 - 14,ANSIEDAD,0,1
2017,2,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,M,40 - 59,TRASTORNO CONSUMO DE ALCOHOL,0,1
2017,2,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,M,60 - 79,TRASTORNO DEPRESIVO,0,3
2017,2,140203,LAMBAYEQUE,FERRE�AFE,INCAHUASI,F,25 - 29,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,5
2017,2,140205,LAMBAYEQUE,FERRE�AFE,PITIPO,F,5 - 9,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,2,2
2017,2,140205,LAMBAYEQUE,FERRE�AFE,PITIPO,F,60 - 79,ANSIEDAD,1,2
2017,2,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,F,15 - 17,ANSIEDAD,2,2
2017,2,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,F,18 - 24,ANSIEDAD,9,10
2017,2,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,F,40 - 59,TRASTORNO DEPRESIVO,12,14
2017,2,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,M,80  +,TRASTORNO DEPRESIVO,1,1
2017,3,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,15 - 17,"TRASTORNOS ALIMENTARIOS (F500 - F508 ANOREXIA, BULIMIA)",0,1
2017,3,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,15 - 17,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,6,11
2017,3,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,18 - 24,ANSIEDAD,5,12
2017,3,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,40 - 59,TRASTORNO DEPRESIVO,0,6
2017,3,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,80  +,TRASTORNO DEPRESIVO,1,1
2017,3,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,12 - 14,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,3,6
2017,3,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,5 - 9,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,8,11
2017,3,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,< 1,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,0,1
2017,3,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,10 - 11,ANSIEDAD,0,1
2017,3,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,15 - 17,TRASTORNO DEPRESIVO,1,3
2017,3,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,18 - 24,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,10,16
2017,3,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,5 - 9,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,7,17
2017,3,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,60 - 79,ANSIEDAD,1,6
2017,3,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,M,1 - 4,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),1,2
2017,3,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,M,10 - 11,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,3,3
2017,3,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,M,12 - 14,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),2,3
2017,3,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,M,18 - 24,SINDROME Y/O TRASTORNO PSICOTICO,0,1
2017,3,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,18 - 24,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,5,9
2017,3,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,5 - 9,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,8
2017,3,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,60 - 79,ANSIEDAD,1,8
2017,1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,12 - 14,ANSIEDAD,1,1
2017,1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,25 - 29,TRASTORNO DEPRESIVO,6,9
2017,1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,40 - 59,ANSIEDAD,6,9
2017,1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,60 - 79,TRASTORNO DEPRESIVO,2,3
2017,1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,1 - 4,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,2,3
2017,1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,30 - 39,ANSIEDAD,0,1
2017,1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,40 - 59,TRASTORNO CONSUMO DE ALCOHOL,4,9
2017,1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,15 - 17,TRASTORNO DEPRESIVO,3,3
2017,1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,18 - 24,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,3,4
2017,1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,25 - 29,TRASTORNO CONSUMO DE OTRAS DROGAS,1,1
2017,1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,F,80  +,ANSIEDAD,0,2
2017,1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,1 - 4,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),0,1
2017,1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,10 - 11,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,2,2
2017,1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,18 - 24,TRASTORNO DEPRESIVO,2,2
2017,1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,M,30 - 39,TRASTORNO CONSUMO DE OTRAS DROGAS,2,3
2017,1,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,1 - 4,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,4
2017,1,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,15 - 17,ANSIEDAD,1,4
2017,1,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,25 - 29,ANSIEDAD,1,3
2017,1,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,M,10 - 11,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),3,3
2017,1,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,M,15 - 17,TRASTORNO CONSUMO DE OTRAS DROGAS,2,2
2017,1,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,15 - 17,TRASTORNO DEPRESIVO,1,1
2017,1,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,18 - 24,TRASTORNO DEPRESIVO,4,7
2017,1,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,18 - 24,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,9,10
2017,1,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,F,25 - 29,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,5,6
2017,1,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,M,10 - 11,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,3,3
2017,1,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,18 - 24,TRASTORNO DEPRESIVO,7,9
2017,1,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,18 - 24,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,20,21
2017,1,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,25 - 29,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,7,8
2017,1,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,80  +,ANSIEDAD,1,2
2017,1,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,M,10 - 11,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,1
2017,1,140201,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,F,40 - 59,ANSIEDAD,7,7
2017,1,140201,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,F,40 - 59,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,1
2017,1,140201,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,F,60 - 79,TRASTORNO DEPRESIVO,5,5
2017,1,140201,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,M,1 - 4,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),3,3
2017,1,140201,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,M,25 - 29,TRASTORNO DEPRESIVO,1,1
2017,1,140201,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,M,25 - 29,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,2,2
2017,1,140201,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,M,5 - 9,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),2,2
2017,1,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,F,15 - 17,ANSIEDAD,1,3
2017,1,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,F,40 - 59,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,5,6
2017,1,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,M,18 - 24,ANSIEDAD,0,2
2017,1,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,M,25 - 29,TRASTORNO CONSUMO DE ALCOHOL,0,1
2017,1,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,M,30 - 39,TRASTORNO DEPRESIVO,4,5
2017,1,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,M,40 - 59,TRASTORNO DEPRESIVO,3,4
2017,1,140205,LAMBAYEQUE,FERRE�AFE,PITIPO,F,18 - 24,TRASTORNO DEPRESIVO,1,1
2017,1,140205,LAMBAYEQUE,FERRE�AFE,PITIPO,F,18 - 24,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,1
2017,1,140205,LAMBAYEQUE,FERRE�AFE,PITIPO,M,5 - 9,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),0,1
2017,1,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,F,25 - 29,ANSIEDAD,3,5
2017,1,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,M,60 - 79,ANSIEDAD,2,2
2017,1,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,M,25 - 29,TRASTORNO CONSUMO DE ALCOHOL,1,1
2017,1,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,M,40 - 59,ANSIEDAD,1,2
2017,1,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,M,60 - 79,TRASTORNO DEPRESIVO,1,1
2017,1,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,1 - 4,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,6,6
2017,1,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,F,25 - 29,ANSIEDAD,2,2
2017,1,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,M,40 - 59,ANSIEDAD,2,3
2017,1,140201,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,F,25 - 29,ANSIEDAD,6,6
2017,1,140201,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,F,30 - 39,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,3,3
2017,1,140201,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,M,12 - 14,TRASTORNO CONSUMO DE OTRAS DROGAS,2,2
2017,1,140201,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,M,30 - 39,INTENTO DE SUICIDIO,1,1
2017,1,140201,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,M,30 - 39,TRASTORNO CONSUMO DE ALCOHOL,3,3
2017,1,140201,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,M,40 - 59,TRASTORNO CONSUMO DE ALCOHOL,2,3
2017,1,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,F,1 - 4,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,1
2017,1,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,F,12 - 14,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,6,11
2017,1,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,F,15 - 17,TRASTORNO DEPRESIVO,3,6
2017,1,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,F,18 - 24,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,3,3
2017,1,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,M,10 - 11,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,2,6
2017,1,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,M,12 - 14,TRASTORNO DEPRESIVO,0,1
2017,1,140203,LAMBAYEQUE,FERRE�AFE,INCAHUASI,F,30 - 39,TRASTORNO DEPRESIVO,1,2
2017,1,140203,LAMBAYEQUE,FERRE�AFE,INCAHUASI,F,40 - 59,TRASTORNO DEPRESIVO,2,4
2017,1,140203,LAMBAYEQUE,FERRE�AFE,INCAHUASI,F,5 - 9,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,1
2017,1,140205,LAMBAYEQUE,FERRE�AFE,PITIPO,F,1 - 4,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,1
2017,1,140205,LAMBAYEQUE,FERRE�AFE,PITIPO,F,12 - 14,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,3
2017,1,140205,LAMBAYEQUE,FERRE�AFE,PITIPO,M,1 - 4,TRASTORNO DEL COMPORTAMIENTO (F90 - F91),1,4
2017,1,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,F,18 - 24,TRASTORNO DEPRESIVO,3,3
2017,1,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,M,25 - 29,TRASTORNO CONSUMO DE ALCOHOL,0,1
2017,1,140206,LAMBAYEQUE,FERRE�AFE,PUEBLO NUEVO,M,60 - 79,TRASTORNO DEPRESIVO,1,1
2017,3,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,M,10 - 11,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,4,8
2017,3,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,M,15 - 17,"TRASTORNOS ALIMENTARIOS (F500 - F508 ANOREXIA, BULIMIA)",0,1
2017,3,140201,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,F,1 - 4,ANSIEDAD,0,1
2017,3,140201,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,F,15 - 17,TRASTORNO DEPRESIVO,1,1
2017,3,140201,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,F,18 - 24,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,2,2
2017,3,140201,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,M,30 - 39,TRASTORNO CONSUMO DE OTRAS DROGAS,0,2
2017,3,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,F,30 - 39,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,8
2017,3,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,F,80  +,TRASTORNO DEPRESIVO,0,1
2017,3,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,M,15 - 17,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,3,5
2017,3,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,M,30 - 39,TRASTORNO DEPRESIVO,0,3
2017,3,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,M,40 - 59,TRASTORNO DEPRESIVO,0,3
2017,3,140202,LAMBAYEQUE,FERRE�AFE,CA�ARIS,M,60 - 79,VIOLENCIA FAMILIAR/MALTRATO INFANTIL,1,1
